@relation 'Speed Dating Data_10-27_updatedfromfieldV1-weka.filters.unsupervised.attribute.NumericToNominal-R1,2,3,6,8,24,27,30,31,32,69-weka.filters.unsupervised.attribute.NumericToNominal-R29-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@attribute gender {0,1}
@attribute condtn {1,2}
@attribute wave {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21}
@attribute round numeric
@attribute position numeric
@attribute order {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}
@attribute int_corr numeric
@attribute samerace {0,1}
@attribute age_o numeric
@attribute race_o numeric
@attribute pf_o_att numeric
@attribute pf_o_sin numeric
@attribute pf_o_int numeric
@attribute pf_o_fun numeric
@attribute pf_o_amb numeric
@attribute pf_o_sha numeric
@attribute attr_o numeric
@attribute sinc_o numeric
@attribute intel_o numeric
@attribute fun_o numeric
@attribute amb_o numeric
@attribute shar_o numeric
@attribute age numeric
@attribute race {1,2,3,4,6}
@attribute imprace numeric
@attribute imprelig numeric
@attribute from {Chicago,Texas,Miami,'New York',California,'Washington DC',Michigan,Israel,Italy,Philadelphia,Brooklyn,Florida,China,'San Francisco',India,Maryland,Taiwan}
@attribute income numeric
@attribute goal {1,2,3,4,5,6}
@attribute date {1,2,3,4,5,6,7}
@attribute go_out {1,2,3,4,5}
@attribute career {Lawyer,Entrepreneur,'Humanitarian Affairs','Creative Arts',Research,Undecided,'Real Estate ',Doctor,'Psychologist ','Social Work',Architecture,Politics,Other,'Engineer '}
@attribute sports numeric
@attribute tvsports numeric
@attribute exercise numeric
@attribute dining numeric
@attribute museums numeric
@attribute art numeric
@attribute hiking numeric
@attribute gaming numeric
@attribute clubbing numeric
@attribute reading numeric
@attribute tv numeric
@attribute theater numeric
@attribute movies numeric
@attribute concerts numeric
@attribute music numeric
@attribute shopping numeric
@attribute yoga numeric
@attribute exphappy numeric
@attribute attr1_1 numeric
@attribute sinc1_1 numeric
@attribute intel1_1 numeric
@attribute fun1_1 numeric
@attribute amb1_1 numeric
@attribute shar1_1 numeric
@attribute attr2_1 numeric
@attribute sinc2_1 numeric
@attribute intel2_1 numeric
@attribute fun2_1 numeric
@attribute amb2_1 numeric
@attribute shar2_1 numeric
@attribute attr3_1 numeric
@attribute sinc3_1 numeric
@attribute fun3_1 numeric
@attribute intel3_1 numeric
@attribute amb3_1 numeric
@attribute length numeric
@attribute match {0,1}

@data
1,2,14,20,11,3,-0.4,1,35,4,15,15,30,15,15,10,5,6,7,5,7,8,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
1,2,14,20,12,4,-0.34,0,29,6,20,20,20,10,10,20,6,5,6,5,5,5,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
1,2,14,20,20,12,-0.21,0,24,2,50,20,10,5,10,5,6,7,8,9,8,5,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
1,2,14,20,6,18,-0.45,1,27,4,15,20,20,20,20,5,5,7,7,0,4,0,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
1,2,14,20,18,10,0.28,1,26,4,20,10,25,25,10,10,7,8,8,7,7,6,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
1,2,14,20,1,13,-0.21,0,24,6,20,30,10,10,10,20,7,6,5,5,5,5,26,4,3,2,'New York',?,1,5,1,Entrepreneur,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,3,0
0,2,15,19,4,1,0.41,0,24,2,20,21,21,22,6,10,6,8,8,7,7,7,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,13,0.18,0,26,2,70,5,20,3,1,1,5,4,8,6,7,6,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,10,0.3,0,31,2,35,0,25,20,0,20,2,6,7,6,5,6,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,16,-0.14,0,29,4,25,20,15,25,10,5,6,7,7,6,7,4,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,18,0.27,1,30,1,30,25,20,15,5,5,5,10,10,10,10,10,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,6,0.13,0,27,4,20,20,20,20,20,0,7,7,7,7,5,5,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,1
0,2,15,19,4,19,0.39,0,24,2,30,15,15,15,15,10,6,7,7,6,7,10,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,17,0.29,0,24,3,20,10,20,20,10,20,8,9,9,9,8,7,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,8,0.08,0,23,2,20,15,20,20,10,15,7,9,9,8,7,5,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,1
0,2,15,19,4,14,-0.26,0,27,2,20,20,20,20,10,10,6,10,10,5,8,5,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,4,0.51,0,34,2,35,15,15,25,10,0,7,9,10,5,9,5,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,3,0.23,0,27,2,75,5,5,5,5,5,8,7,8,8,8,7,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,2,0.62,0,26,2,10,10,30,30,5,15,5,7,6,5,5,6,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,4,5,0.16,0,31,2,10,20,40,10,10,10,5,5,5,5,5,5,33,1,4,8,Chicago,?,2,7,4,'Creative Arts',7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,20,20,20,15,15,10,100,0,0,0,0,0,4,7,9,9,9,?,0
0,2,15,19,5,2,0.02,1,24,2,20,21,21,22,6,10,7,6,6,6,6,5,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,17,-0.09,0,29,4,25,20,15,25,10,5,6,7,6,7,7,8,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,19,0.44,0,30,1,30,25,20,15,5,5,7,10,10,10,9,9,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,7,0.07,0,27,4,20,20,20,20,20,0,7,6,6,6,5,7,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,1,0.6,1,24,2,30,15,15,15,15,10,10,10,10,10,10,10,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,18,0.26,0,24,3,20,10,20,20,10,20,7,8,8,8,8,7,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,9,0.36,1,23,2,20,15,20,20,10,15,7,7,7,7,7,8,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,1
0,2,15,19,5,15,-0.28,1,27,2,20,20,20,20,10,10,4,3,5,8,8,2,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,5,0.41,1,34,2,35,15,15,25,10,0,6,7,6,2,5,5,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,4,-0.05,1,27,2,75,5,5,5,5,5,7,8,8,7,6,6,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,3,0.08,1,26,2,10,10,30,30,5,15,6,6,6,6,6,6,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,5,13,-0.32,1,29,2,95,1,1,1,1,1,10,9,9,9,9,6,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,1
0,2,15,19,5,6,0.51,1,31,2,10,20,40,10,10,10,5,5,5,5,5,5,24,2,6,3,California,?,5,4,1,'Creative Arts',5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,20,10,20,35,5,10,40,5,20,15,10,10,7,7,10,9,8,1,0
0,2,15,19,17,14,-0.12,1,24,2,20,21,21,22,6,10,7,8,8,8,7,8,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,10,0.11,0,29,4,25,20,15,25,10,5,6,7,5,4,6,6,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,3,-0.09,1,22,2,20,25,20,15,5,15,4,4,5,2,2,7,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,1,-0.16,1,23,2,25,14,25,25,3,8,7,7,7,5,5,5,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,1
0,2,15,19,17,13,0.64,1,24,2,30,15,15,15,15,10,10,10,10,10,10,10,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,11,0.43,0,24,3,20,10,20,20,10,20,8,7,7,8,6,6,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,1
0,2,15,19,17,2,-0.3,1,23,2,20,15,20,20,10,15,3,6,7,4,7,2,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,8,-0.19,1,27,2,20,20,20,20,10,10,7,5,6,2,10,3,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,17,0.37,1,34,2,35,15,15,25,10,0,7,10,7,7,5,5,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,16,0.19,1,27,2,75,5,5,5,5,5,6,8,8,8,7,7,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,15,0.35,1,26,2,10,10,30,30,5,15,7,6,6,5,6,5,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,17,6,-0.03,1,29,2,95,1,1,1,1,1,10,10,10,8,9,4,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,1
0,2,15,19,17,18,0.39,1,31,2,10,20,40,10,10,10,5,5,5,5,5,5,28,2,8,1,'New York',52010,2,7,3,'Creative Arts',6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,3,0
0,2,15,19,14,11,-0.22,1,24,2,20,21,21,22,6,10,6,8,8,9,8,8,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,1
0,2,15,19,14,4,0.03,1,26,2,70,5,20,3,1,1,4,8,9,6,5,5,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,7,-0.36,0,29,4,25,20,15,25,10,5,6,7,7,4,6,3,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,9,0.79,0,30,1,30,25,20,15,5,5,5,9,9,9,9,9,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,10,0.3,1,24,2,30,15,15,15,15,10,7,9,9,7,9,4,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,8,-0.01,0,24,3,20,10,20,20,10,20,6,8,9,8,8,6,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,18,-0.07,1,23,2,20,15,20,20,10,15,5,7,7,6,5,4,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,5,-0.62,1,27,2,20,20,20,20,10,10,5,10,4,3,3,2,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,14,0.21,1,34,2,35,15,15,25,10,0,5,10,8,7,6,10,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,13,-0.15,1,27,2,75,5,5,5,5,5,8,8,8,9,8,7,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,1
0,2,15,19,14,12,0.26,1,26,2,10,10,30,30,5,15,6,8,8,7,7,7,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,3,-0.57,1,29,2,95,1,1,1,1,1,10,10,10,10,10,5,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,14,15,0.55,1,31,2,10,20,40,10,10,10,5,5,5,5,5,5,26,2,4,2,'New York',75347,2,7,2,'Psychologist ',1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,3,0
0,2,15,19,10,7,0.35,1,24,2,20,21,21,22,6,10,9,9,8,9,8,8,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,3,0.4,0,29,4,25,20,15,25,10,5,8,7,5,6,4,8,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,5,0.17,0,30,1,30,25,20,15,5,5,7,7,10,10,7,3,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,6,0.34,1,24,2,30,15,15,15,15,10,6,7,6,6,7,8,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,4,0.09,0,24,3,20,10,20,20,10,20,6,7,8,8,7,7,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,14,0.55,1,23,2,20,15,20,20,10,15,7,8,8,7,6,7,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,1,0.08,1,27,2,20,20,20,20,10,10,7,8,8,4,5,8,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,1
0,2,15,19,10,10,0.11,1,34,2,35,15,15,25,10,0,6,7,8,6,6,5,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,9,-0.24,1,27,2,75,5,5,5,5,5,8,8,8,9,10,10,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,8,-0.4,1,26,2,10,10,30,30,5,15,7,6,7,7,6,6,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,18,0.07,1,29,2,95,1,1,1,1,1,8,6,7,6,7,5,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
0,2,15,19,10,11,0.37,1,31,2,10,20,40,10,10,10,5,5,5,5,5,5,28,2,1,5,Maryland,50725,1,4,1,'Creative Arts',8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2,4,35,0,35,10,10,10,80,0,0,20,0,0,8,9,9,9,7,1,0
1,2,15,18,4,10,-0.38,0,33,1,20,20,20,15,15,10,8,8,7,7,7,7,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,0
1,2,15,18,5,11,0.29,1,24,2,20,10,20,35,5,10,8,7,8,8,6,6,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,0
1,2,15,18,16,4,0.11,1,23,2,20,20,20,20,20,0,10,10,10,10,7,6,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,1
1,2,15,18,12,18,0.47,1,25,2,25,20,20,20,10,5,8,5,8,10,8,5,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,1
1,2,15,18,13,1,0.01,1,25,2,20,15,25,15,15,10,8,9,9,9,9,8,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,1
1,2,15,18,9,15,-0.16,1,24,2,22,17,15,15,15,16,5,6,6,6,6,6,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,0
1,2,15,18,15,3,0.4,1,26,2,15,20,15,30,10,10,8,8,9,10,9,6,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,1
1,2,15,18,3,9,0.36,1,22,2,8,20,25,25,12,10,7,8,8,7,6,6,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,1
1,2,15,18,1,7,0.45,1,24,2,18,19,16,15,15,17,8,9,7,8,6,8,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,0
1,2,15,18,6,12,0.31,0,25,4,15,18,18,18,15,16,8,9,8,9,9,5,29,2,7,2,Italy,?,2,3,1,Entrepreneur,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,45,10,10,30,0,5,20,20,20,20,10,10,7,6,10,7,8,1,0
1,2,15,18,17,9,0.24,1,28,2,25,25,25,10,10,5,5,5,5,5,5,8,29,2,1,1,Chicago,48785,2,4,2,Entrepreneur,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,15,15,25,20,25,0,9,9,9,9,9,?,0
1,2,15,18,16,8,0.36,1,23,2,20,20,20,20,20,0,10,10,10,10,10,7,29,2,1,1,Chicago,48785,2,4,2,Entrepreneur,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,15,15,25,20,25,0,9,9,9,9,9,?,0
1,2,15,18,12,4,0.66,1,25,2,25,20,20,20,10,5,7,8,8,9,8,7,29,2,1,1,Chicago,48785,2,4,2,Entrepreneur,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,15,15,25,20,25,0,9,9,9,9,9,?,0
1,2,15,18,13,5,0.18,1,25,2,20,15,25,15,15,10,7,7,8,8,7,7,29,2,1,1,Chicago,48785,2,4,2,Entrepreneur,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,25,10,20,20,10,15,15,15,25,20,25,0,9,9,9,9,9,?,0
